"","X","countries","type","amt_provided_developinginthousan","mobilizing_int_finflowsinusdthou","mobililizing_int_flows_coeff","dom_exp","gaps","needs","avail_resources","expected_funding_gap","int_pob","incl","eval","inc_pob","type_exp","sources","domestice_sources","international_sources","report_dom_exp","report_funding_gaps","prepare_fin_plans","newneeds","domexp_thousand","ln_newneeds","lndomexp_thousand","birdspeciesthreatened.x","mammalspeciesthreatened.x","landareasqkm","ln_landarea.x","politicalstabilityandabsenceofvi","governmenteffectivenessestimate","Price_Index_yr2011.x","terrestrialprotectedareasoftotal.x","terrestrialandmarineprotectedare.x","gdpconstant2010us","lnGDP","GDP_sq","CO2_Ems","GDP_CO2","Threatened_Species","yhat_exp","exp_domexp3","yhat_9","N9","manual_exp7","lnmanual_exp7","error","controlofcorruptionestimate","regulatoryqualityestimate","ruleoflawestimate","voiceandaccountabilityestimate","populationgrowthannual","average_co2emmkt","average_population_density.x","Gov.x","agriculturallandoflandarea","ln_average_co2emmkt","ln_manual_E12","manual_E12","oilrentsofgdp.x","yhat_N12","N_12","OR_Table9","countrycode.x","pc1","pc2","pc3","pc4","pc5","pc6","yhat_exp_pca","Exp_pca","manual_exp_pca","lnmanual_exp_pca","yhat","N_pca","biofin","dev","broad_region","new_domexp.x","ln_newdomexp.x","new_needs","constant.x","rishmanexp","ln_rishman.x","RishAbsDiff","ln_rishman2","ExtrapExpRishman","ln_ManualExtrapRishman","ManualExtrapRishman","ln_agland","ln_CO2ems","ln_popdnsty.x","ln_GDP2010","co2emissions.x","iso3c.x.x","aglandpercent.x","AvgCO2ReductionPercent.x","ln_CO2reduct","AvgAgGrowth.x","lnPriceIndex","aglandtimesgrowth","birdspeciesperlandarea","mlr1Exp","ln_Emily_Manual_Exp","Emily_Manual_Exp","mlr1Needs.x","countrycode.y","AverageGDPrate","GDP","birdspeciesthreatened.y","ln_landarea.y","Gov.y","average_population_density.y","mammalspeciesthreatened.y","Price_Index_yr2011.y","terrestrialprotectedareasoftotal.y","ln_popdnsty.y","constant.y","AvgCO2ReductionPercent.y","new_domexp.y","ln_newdomexp.y","AvgAgGrowth.y","GDPmultiplier","2030GDP","iso3c.x","aglandpercent.y","futureagland","growthmultiplier_agland","futureco2level","growthmultiplier_co2ems.x","iso3c.y","co2emissions.y","AvgCO2Growth","iso3c.y.y","co2ppp","futureco2levelppp","growthmultiplier_co2ems.y","ln_futureGDP","ln_futureAgLand","ln_futureco2ppp","futureGDP_sq","ln_rishman.y","ExpRishman","mlr1Expenditures","mlr1Needs.y","oilrentsofgdp.y","terrestrialandmarineprotectedare.y","RishmanNeeds"
"17",17,"Barbados","Developing",0,NA,NA,44,90.5,159.5,69,90.5,0,1,1,1,0,1,0,0,1,1,0,159500,44000,11.979799201207,10.69195,4,3,430,6.063785,1.05559,0.916286,130.035,1.29674,0.008971,4.6e+09,22.24932,495.0324,0.319229,7.102629,7,14.64259,2286621,15.01004,3302002,44000,10.69195,-3.950641,1.34368,0.483686,0.805052,1.11288,0.164292,1463.54,658.168,2.132025,32.0296,7.288614,10.69195,44000,0.321459,11.38746,88209.02,0,"BRB",-1.896951,2.304451,0.9562316,0.0632492,0.661238,-0.8882841,15.19943,3990521,44000,10.69195,11.40138,89444.87,0,1,"America",44000,10.6919449129004,159500,1,3588732.88945023,15.0933097425761,3544732.88945023,15.1350130889314,3741559.60417425,10.6919449129004,44000,3.46666047525086,-1.14184656540296,6.48946021788587,22.2493221404415,1272.449,"BRB",23.2558139534884,-0.131586887535747,NA,-4.532992007992,4.86780364498871,-145.189920819181,0.00930232558139535,821789.016127335,10.6919449129004,44000,80360.0776642814,"BRB",0,5.145e+09,4,6.063785,2.132025,658.168,3,130.035,1.29674,6.48946021788587,1,-0.131586887535747,44000,10.6919449129004,-4.532992007992,1,5.145e+09,"BRB",23.2558139534884,12.1472482653394,0.95467007992008,1299.50503818784,1.00131586887536,"BRB",1272.449,0.131586887535747,"BRB",0.26495372223739,0.187800295685643,0.978718709275947,22.3612912062324,2.49710266391706,-1.67237613773827,500.027344409927,14.593195147582,2176427.10502855,653259.243127779,1117247.94987281,0.321459,0.008971,2146928.82686489
"18",18,"Belarus","Trans_Countries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4,202928,12.22061,0.14642,-0.412378,43.4602,9.40566,9.40608,5.9e+10,24.8008,615.0799,0.430101,10.66685,13,17.60802,44400000,17.77503,52400000,44400000,17.60802,NA,-0.269379,-0.867918,-0.804185,-1.39076,0.040924,62724,46.8314,-1.002079,43.3358,11.0465,16.9258,22400000,0.855862,16.86114,2.1e+07,1,"BLR",-0.0197959,-0.4941877,1.584353,0.4528912,0.076007,-0.1405686,17.03481,2.5e+07,2.5e+07,17.03481,17.34303,3.4e+07,0,2,"Europe",NA,NA,NA,1,NA,17.0254560380066,NA,17.0254397075629,24777330.6785755,17.0254397075629,24777330.6785755,3.76897908324434,-0.843735214154461,3.84655391811481,24.8008032808521,63497.772,"BLR",42.0354891269939,-0.914985104632344,NA,-0.488833265485663,3.77184557675051,-21.1839806264336,4.43507056690058e-05,14078606.2180939,16.4601669136021,14078606.2180939,22343949.2117655,"BLR",0.0247454839180356,59662495092.2654,9,12.22061,-1.002079,46.8314,4,43.4602,9.40566,3.84655391811481,1,-0.914985104632344,NA,NA,-0.488833265485663,1.02474548391804,80000659683.4392,"BLR",42.0354891269939,39.2483641573456,0.995111667345143,73459.6837150774,1.00914985104632,"BLR",63497.772,0.914985104632344,"BLR",0.353667508307162,0.125724427121077,0.937403415167778,25.1053007176293,3.66990976584003,-2.07366285353757,630.276124122597,16.9390488644257,22726651.4038912,14980662.529399,23739669.6181136,0.855862,9.40608,23094749.5128242
"19",19,"Belgium","Developed_Countries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,30280,10.31824,0.514032,1.29994,150.393,23.2656,24.6255,5e+11,26.93787,725.649,0.234584,6.319194,10,18.927,1.66e+08,19.00487,1.79e+08,1.66e+08,18.927,NA,1.55854,1.25286,1.41785,1.3826,0.465289,101236,364.527,2.838679,44.5713,11.52521,19.06409,1.9e+08,0,18.69745,1.32e+08,1,"BEL",1.036713,2.558614,-0.1780314,0.4899551,-1.006014,-0.6317486,19.68722,3.55e+08,3.55e+08,19.68722,19.82765,4.08e+08,0,3,"Europe",NA,NA,NA,1,NA,19.1158746849867,NA,19.0936281129249,196000567.563915,19.0936281129249,196000567.563915,3.79709015413462,-1.44994154628209,5.89860062277944,26.9378739353686,93350.819,"BEL",44.6103054434653,1.5925341931619,0.465326579606926,-0.210469802737104,5.01325186787941,-9.38091271873627,0.000264200792602378,197739515.713343,19.1024611453221,197739515.713343,294277304.435908,"BEL",0.0115713161833701,542761092103.469,8,10.31824,2.838679,364.527,2,150.393,23.2656,5.89860062277944,1,1.5925341931619,NA,NA,-0.210469802737104,1.01157131618337,623112955628.416,"BEL",44.6103054434653,43.3136605697591,0.997895301972629,72204.9381352962,0.984074658068381,"BEL",93350.819,-1.5925341931619,"BEL",0.185359852575068,0.0739621275325943,0.944195893992004,27.1579936484942,3.76846807185253,-2.6042021068873,737.556619011653,19.075795087532,192536265.764872,222448474.205385,330101743.122493,0,24.6255,200230353.366151
"20",20,"Belize","Developing",NA,2.3e+07,1.8,8511.5,4900,35150,30250,4900,1,2,1,1,0,2,10105,0,1,1,1,35200000,8511500,17.3751351762209,15.95693,6,10,22810,10.03495,0.040732,-0.649563,74.1348,37.6796,20.5909,1.5e+09,21.12873,446.4233,0.203864,4.307387,16,14.2813,1593272,14.67317,2357645,8511500,15.95693,1.675629,-0.214745,-0.533834,-0.822429,0.537918,2.05211,507.676,14.8039,-0.9867359,6.87498,6.229843,15.95693,8511500,3.20113,16.48374,14400000,1,"BLZ",-2.348779,0.3131012,-0.4458409,-0.5906624,0.224174,2.031549,14.093,1319810,8511500,15.95693,16.33332,12400000,1,1,"America",8511500,15.9569287482368,35150000,1,1460209.9367539,14.1940907756446,7051290.0632461,14.3612202559687,1725832.76792438,15.9569287482368,8511500.00000001,1.92788873445749,-1.59030217412562,2.69489065957,21.1287309450546,495.045,"BLZ",7.01446733888645,-3.29530840525048,NA,0.517483481664915,4.30588505768528,3.55768858677666,0.000263042525208242,1920351.65998476,15.9569287482368,8511500.00000001,13674993.01471,"BLZ",0.0220404307567894,1871203164.08274,6,10.03495,-0.9867359,14.8039,10,74.1348,37.6796,2.69489065957,1,-3.29530840525048,8511500,15.9569287482368,0.517483481664915,1.02204043075679,2430736369.93188,"BLZ",7.01446733888645,7.5401016107329,1.00517483481665,831.637807352089,1.0329530840525,"BLZ",495.045,3.29530840525048,"BLZ",0.171275590739644,0.143161738010126,0.988856375669809,21.6114600812875,2.02023565815358,-1.94378025282463,467.055206845081,14.2656226384521,1568487.97253595,1898119.65610114,3163078.38850648,3.20113,20.5909,3166265.16909714
"21",21,"Benin","Least_dev",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,13,112760,11.63302,-0.017994,-0.570967,58.4917,29.3722,25.2719,7.8e+09,22.77739,518.8094,0.297892,6.785202,25,16.03739,9224667,16.31057,12100000,9224667,16.03739,NA,-0.533563,-0.497637,-0.586484,0.324855,2.76004,5047.42,86.7072,-0.9928355,31.5554,8.526633,15.95008,8453397,0.023857,16.18281,10700000,1,"BEN",-1.121612,-0.275561,0.1626899,0.2793186,0.2616074,1.143544,15.79323,7226252,7226252,15.79323,16.17998,10600000,0,0,"Africa",NA,NA,NA,1,NA,16.1159718149145,NA,16.1389111444667,10210336.4692113,16.1389111444667,10210336.4692113,3.45174473123537,-1.2110242742727,4.46253692532115,22.777389570642,6318.241,"BEN",33.2564739269244,-10.8561898201689,NA,1.20060794815404,4.06888486382996,37.8856640471801,0.000106420716566158,16413175.7161729,16.6135949675712,16413175.7161729,25951991.9782307,"BEN",0.0449151544154071,10354274634.9108,12,11.63302,-0.9928355,86.7072,13,58.4917,29.3722,4.46253692532115,1,-10.8561898201689,NA,NA,1.20060794815404,1.04491515441541,17542521342.0293,"BEN",33.2564739269244,39.3042850813169,1.01200607948154,32866.6431213916,1.10856189820169,"BEN",6318.241,10.8561898201689,"BEN",0.29047614453868,0.561584427563922,1.0420631455528,23.5878935616799,3.67133354807933,-0.576993155351703,556.388722677141,16.2810099235986,11769357.8976578,21586878.6483019,33905559.45877,0.023857,25.2719,18034855.3364998
"22",22,"Bermuda","Small_Island_dev_states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,54,3.988984,0.917279,1.08888,201.628,3.22661,0.01155,5.7e+09,22.46873,504.8438,0.156821,3.523575,7,13.30009,597249.3,13.75828,944380.6,597249.3,13.30009,NA,1.26258,1.1757,0.870823,0.993523,-0.020331,563.496,1200.26,2.467345,5.89226,6.33416,13.71583,905122.1,0,13.98507,1184789,1,"BMU",-2.183828,3.816015,-0.290086,-0.9707204,0.542992,-1.254768,15.01464,3317227,3317227,15.01464,15.45064,5130116,0,4,"America",NA,NA,NA,1,NA,14.0198254582998,NA,14.2198307015055,1498283.53598242,14.2198307015055,1498283.53598242,1.77363962525747,-1.85265025146203,7.09029347897393,22.4637320117869,575.719,"BMU",5.55555567819886,-1.59142262854259,NA,-2.49999981373547,5.30642441544193,-14.730648902481,0.0555555555555556,479209.027317727,13.0798921639151,479209.027317727,825781.028861813,"BMU",0,5728559844.24526,3,3.988984,2.467345,1200.26,4,201.628,3.22661,7.09029347897393,1,-1.59142262854259,NA,NA,-2.49999981373547,1,5728559844.24526,"BMU",5.55555567819886,3.89755395418131,0.975000001862645,741.179218783079,1.01591422628543,"BMU",575.719,1.59142262854259,"BMU",NA,NA,0.975086236605627,22.46873,1.36034916513334,NA,504.8438278129,NA,NA,462537.287735257,797739.408570543,0,0.01155,NA
"23",23,"Bhutan","Least_dev",NA,NA,NA,44433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44400000,NA,17.60949,21,25,38123.2,10.54858,1.07751,0.418636,46.5731,48.0086,48.0077,1.8e+09,21.31105,454.1609,0.131924,2.811439,46,16.05119,9352865,16.32344,12300000,44400000,17.60949,1.5583,1.32881,-0.608734,0.514898,-0.018539,1.20629,617.278,18.455,1.261443,13.9044,6.42532,17.60949,44400000,0,17.86501,57400000,1,"BTN",-1.876534,0.9124981,-1.470174,0.0455373,0.8230038,2.697924,14.90512,2973101,44400000,17.60949,17.88135,58300000,1,0,"Asia",44433000,17.6094929945772,NA,1,12888713.2877374,16.3718625474143,31544286.7122626,16.3930642965858,13164893.9652155,17.6094929945772,44433000,2.63220533680888,-2.02552927978356,2.91533533648196,21.3110525018485,1001.091,"BTN",13.6063342409668,-13.5964683216534,NA,-1.03302598755157,3.84102312123793,-14.3636065413121,0.000550845679271415,19796875.7372624,17.6094929945772,44433000,68573148.2077101,"BTN",0.0608544705263675,2446674101.3737,21,10.54858,1.261443,18.455,25,46.5731,48.0086,2.91533533648196,1,-13.5964683216534,44433000,17.6094929945772,-1.03302598755157,1.06085447052637,4971023948.09264,"BTN",13.6063342409668,11.7653599244578,0.989669740124484,7696.81112028915,1.13596468321653,"BTN",1001.091,13.5964683216534,"BTN",0.171704224823375,0.306996148894448,1.0369838593365,22.3268916816077,2.46515961452547,-1.18092007579138,498.490092162244,16.4013067841444,13273853.8733967,19200790.1928319,30243958.0308806,0,48.0077,35985452.0430563
"24",24,"Bolivia","Developing",NA,NA,NA,384942,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,3.85e+08,NA,19.7686,55,21,1100000,13.89552,-0.274264,-0.502406,54.7661,30.867,30.8655,2.2e+10,23.81431,567.1213,0.296056,7.050369,76,17.80067,53800000,17.95466,62700000,3.85e+08,19.7686,1.967936,-0.666822,-0.894671,-1.15094,-0.027231,1.48183,16009.7,9.57869,-1.578444,34.6727,9.680951,19.7686,3.85e+08,3.83692,19.89335,4.36e+08,1,"BOL",0.3857037,-1.040413,-0.356657,0.0963827,0.424115,1.403514,17.28291,32100000,3.85e+08,19.7686,19.90389,4.41e+08,0,1,"America",384942000,19.7686032315527,NA,1,61566936.5267789,17.9356355397096,323375063.473221,17.8577806615205,56955491.0228086,19.7686032315527,384942000,3.54595263379187,-1.21720665336291,2.25954083941753,23.8143082903047,20410.522,"BOL",34.7872242222838,-6.79501373340594,NA,0.153817913266109,4.00307138939523,5.3332823613018,5e-05,36414109.1551586,19.7686032315527,384942000,563657750.111188,"BOL",0.0488682810073351,40287647756.8741,55,13.89552,-1.578444,9.57869,21,54.7661,30.867,2.25954083941753,1,-6.79501373340594,384942000,19.7686032315527,0.153817913266109,1.04886828100734,71420573928.534,"BOL",34.7872242222838,35.5438861366964,1.00153817913266,58434.5530759797,1.06795013733406,"BOL",20410.522,6.79501373340594,"BOL",0.289139535206209,0.275298794141849,0.996938922156995,24.9918518150442,3.57076816218194,-1.28989824700354,624.592657145129,18.0666417989514,70184763.3366351,54640041.9151004,83902160.3016492,3.83692,30.8655,148956581.582614
"25",25,"Bosnia and Herzegovina","Trans_Countries",0,NA,NA,4566.5,626.4,626.4,0,626.4,NA,1,1,0,0,1,0,0,0,0,0,626400,4566500,13.3477444236587,15.33426,7,4,51200,10.84349,-0.311998,-0.498044,66.3814,1.41367,1.41423,1.8e+10,23.61364,557.6039,0.599845,14.16452,11,16.49632,14600000,16.73847,18600000,4566500,15.33426,-1.162057,-0.449129,-0.161682,-0.22565,-0.150402,-1.2743,20850.2,69.8705,-0.7116999,42.1165,9.945117,15.33426,4566500,0,15.36525,4710246,1,"BIH",-0.3750413,-0.5279543,2.81032,0.528033,0.5512156,-0.3328239,16.2017,10900000,4566500,15.33426,15.75004,6920781,0,2,"Europe",4566500,15.3342576051139,626400,1,10054642.2599382,16.1235450022306,5488142.25993816,16.1094354679083,9913772.08318618,15.3342576051139,4566500,3.74043958789669,-0.511083990473127,4.24664352868589,23.6136375948426,22233.021,"BIH",43.14453125,-3.77231653978473,NA,0.23138246042503,4.19541689675939,9.74501939449079,0.00013671875,10800404.2245635,15.3342576051139,4566500,7448828.44664453,"BIH",0.0171672604427542,20161865419.4327,7,10.84349,-0.7116999,69.8705,4,66.3814,1.41367,4.24664352868589,1,-3.77231653978473,4566500,15.3342576051139,0.23138246042503,1.01716726044275,24730858274.0956,"BIH",43.14453125,44.5633511019124,1.00231382460425,40207.092198495,1.03772316539785,"BIH",22233.021,3.77231653978473,"BIH",0.558457900060887,0.427525356143273,0.983440784165187,23.9313176236638,3.79691179705328,-0.849741679748402,572.707963204683,16.0900318570838,9723263.36358401,12061599.5089833,19214986.146966,0,1.41423,8569875.44520081
"26",26,"Botswana","Developing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8e+06,NA,NA,NA,16,11,566730,13.24764,1.00999,0.430918,70.9802,29.1422,29.1433,1.5e+10,23.43132,549.0266,0.171697,4.023087,27,18.66157,1.27e+08,18.75737,1.4e+08,1.27e+08,18.66157,NA,0.836399,0.494374,0.549868,0.426476,1.77652,4666.05,3.59873,1.531405,45.6628,8.448069,19.00698,1.8e+08,0,18.78686,1.44e+08,1,"BWA",-0.5713174,0.6129643,-0.7100866,0.8115156,-0.4050087,0.8815079,17.35323,34400000,34400000,17.35323,17.6413,45900000,1,1,"Africa",NA,NA,NA,1,NA,19.1317109271357,NA,18.9741646592045,173930205.554108,18.9741646592045,173930205.554108,3.82128396204233,-1.76202398356682,1.28058100544357,23.4313160380486,7033.306,"BWA",45.6330167970197,-7.14256204216264,NA,0.0230907106479838,4.26240096490951,1.05438650217675,2.8232138760962e-05,156140124.142536,18.8662643937281,156140124.142536,233708835.31107,"BWA",0.0392007674211672,18616018903.4434,16,13.24764,1.531405,3.59873,11,70.9802,29.1422,1.28058100544357,1,-7.14256204216264,NA,NA,0.0230907106479838,1.03920076742117,29531147081.1206,"BWA",45.6330167970197,45.7807562407584,1.00023090710648,21210.5508803579,1.07142562042163,"BWA",7033.306,7.14256204216264,"BWA",0.197017742213324,0.180931420928,0.994690662301896,24.1087113765506,3.82386383340848,-1.70963720941378,581.229964237821,19.016623897238,181474171.768648,185783739.257492,276904753.957416,0,29.1433,230751038.913872
"27",27,"Brazil","Developing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,80,8400000,15.93875,-0.311162,-0.247133,113.4,29.2598,25.9646,2.2e+12,28.41948,807.6668,0.152131,4.323484,255,22.25286,4.62e+09,22.10592,3.99e+09,4.62e+09,22.25286,NA,-0.41363,-0.181173,-0.183233,0.444517,0.821877,425371,23.8226,-0.5654845,33.1378,12.96072,22.68339,7.1e+09,1.72064,22.85977,8.47e+09,1,"BRA",5.117311,-1.499157,-3.443633,-0.0955884,1.56424,1.308168,22.68159,7.09e+09,7.09e+09,22.68159,22.63262,6.75e+09,1,1,"America",NA,NA,NA,1,NA,22.5779227108582,NA,22.3679525912219,5179387231.9076,22.3679525912219,5179387231.9076,3.50067462476164,-1.88301328720326,3.17063470994364,28.4194784762928,529808.16,"BRA",33.9245334488295,-4.71463127364533,NA,0.3895862974628,4.73092139129365,12.9100328080628,2.08333333333333e-05,10505259966.9277,23.0751419179079,10505259966.9277,14192763394.334,"BRA",0.0156647292947527,1868626087908.48,175,15.93875,-0.5654845,23.8226,80,113.4,29.2598,3.17063470994364,1,-4.71463127364533,NA,NA,0.3895862974628,1.01566472929475,2251784683863.08,"BRA",33.9245334488295,35.8224419007184,1.00389586297463,1107226.64358056,1.04714631273645,"BRA",529808.16,4.71463127364533,"BRA",0.159730474611126,0.139040280912364,0.991367217118011,28.4427442105617,3.57857456574167,-1.97299159709624,808.989698227443,22.5276798019856,6076409416.53056,11154013676.2684,15047271676.945,1.72064,25.9646,14044668740.1486
"28",28,"British Virgin Islands","Small_Island_dev_states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,150,5.010635,NA,NA,138.699,8.91921,0.040733,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.95723,166.645,185.995,NA,46.6667,5.115864,NA,NA,NA,NA,NA,1,"VGB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"America",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3.84303084822665,NA,5.22571979163145,NA,179.683,"VGB",46.6666666666667,-3.75891291984198,NA,0,4.93230611748946,0,0.02,NA,NA,NA,NA,"VGB",NA,NA,3,5.010635,NA,185.995,1,138.699,8.91921,5.22571979163145,1,-3.75891291984198,NA,NA,0,NA,NA,"VGB",46.6666666666667,46.6666666666667,1,324.275097112903,1.03758912919842,"VGB",179.683,3.75891291984198,"VGB",NA,NA,NA,NA,3.8430301339412,NA,NA,NA,NA,NA,NA,NA,0.040733,NA
"29",29,"Brunei Darussalam","Developing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,33,5270,8.569786,1.20391,1.1255,73.5477,46.8714,8.98941,1.4e+10,23.36232,545.7982,0.265115,6.193702,64,16.09396,9761512,16.36331,12800000,9761512,16.09396,NA,0.636014,0.766311,0.543661,-0.814401,1.17824,8304.13,75.7876,1.964203,2.48922,9.024508,15.86698,7779343,18.8809,18.06768,70300000,1,"BRN",-0.428941,1.787995,-0.5305754,-1.627268,0.7363951,2.752546,15.64085,6204907,6204907,15.64085,16.03724,9223260,0,1,"Asia",NA,NA,NA,1,NA,15.9808294492972,NA,16.1073041640666,9892665.32310931,16.1073041640666,9892665.32310931,0.911969408390595,-1.32759158486615,4.32793469087578,23.3623231665617,9108.828,"BRN",2.73244774545167,-8.46276356837038,NA,3.56861529131278,4.29793417531444,8.8830685554416,0.00588235294117647,38065999.9076009,17.4548320508025,38065999.9076009,58968614.4877155,"BRN",0,13567351175.0315,31,8.569786,1.964203,75.7876,33,73.5477,46.8714,4.32793469087578,1,-8.46276356837038,NA,NA,3.56861529131278,1,13567351175.0315,"BRN",2.73244774545167,4.46422671797781,1.03568615291313,33415.8993740735,1.0846276356837,"BRN",9108.828,8.46276356837038,"BRN",0.27517478194873,0.681120364585622,1.05828088575153,23.3309320946161,1.49609601186681,-0.384016241628739,544.332392403586,16.0002329844043,8888181.0868695,39253686.7199797,60763011.5360221,18.8809,8.98941,50561090.9209602
"30",30,"Bulgaria","Developed_Countries",NA,NA,NA,75015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5e+07,NA,18.1332,17,8,108573,11.59518,0.184957,0.223078,60.5104,34.6991,28.2937,5.3e+10,24.69356,609.7718,0.428624,10.58425,25,17.62002,44900000,17.78623,5.3e+07,7.5e+07,18.1332,0.513176,-0.198522,0.598597,-0.054997,0.38046,-0.67441,46093,67.3264,0.3747948,46.641,10.73842,18.1332,7.5e+07,0.027357,18.04146,68400000,1,"BGR",0.243833,0.4193024,0.9231201,0.8734148,0.21897,1.081917,17.57242,42800000,7.5e+07,18.1332,18.37193,95200000,0,3,"Europe",75015000,18.1331986515032,NA,1,50148871.5751431,17.7305065711249,24866128.4248569,17.666448758244,47037172.8252279,18.1331986515032,75014999.9999999,3.84247998263571,-0.847175201243477,4.20955243313426,24.6935577504985,42416.189,"BGR",46.2509211495947,0.598337495272134,-0.513600310865484,-0.318557724865721,4.10281525108999,-14.8578508454621,0.000156576681126984,24983019.5398821,18.1331986515032,75014999.9999999,114303473.140973,"BGR",0.0203068122279856,65132951116.4756,17,11.59518,0.3747948,67.3264,8,60.5104,34.6991,4.20955243313426,1,0.598337495272134,75015000,18.1331986515032,-0.318557724865721,1.02030681222799,82902989508.8122,"BGR",46.2509211495947,44.2303901372771,0.996814422751343,38532.7508979329,0.994016625047279,"BGR",42416.189,-0.598337495272134,"BGR",0.334864510077664,0.116398057349872,0.936089315234809,25.1409369600637,3.7894121124897,-2.15073943325816,632.066711229895,17.6485753686323,46203927.7481607,28553319.7240992,44543110.1130624,0.027357,28.2937,62809283.1888473
"31",31,"Burkina Faso","Least_dev",0,NA,NA,62423,157828,242337,84497.5,157828,0,1,1,1,2,4,0,0,0,0,0,2.42e+08,62400000,19.3058398773892,17.94944,12,9,273600,12.51942,-0.846673,-0.584148,58.3891,14.9753,14.9769,1e+10,23.02585,530.1898,0.095454,2.19791,21,16.81246,2e+07,17.03325,2.5e+07,62400000,17.94944,1.136988,-0.223281,-0.381509,-0.471186,-0.086285,2.91492,2174.12,60.878,-1.0813,43.2449,7.684381,17.94944,62400000,0,17.76058,51700000,1,"BFA",-1.341481,-1.149815,-0.7581541,0.2350072,-0.5913595,-0.2878294,16.21773,1.1e+07,62400000,17.94944,18.1998,80200000,0,0,"Africa",62423000,17.9494443551707,242337000,1,20719254.2757762,16.8465739841565,41703745.7242238,16.8280703092607,20339397.1450836,17.9494443551707,62423000,3.76687930734974,-2.34911082293098,4.10887186150264,23.0258509299405,2849.259,"BFA",44.2251461988304,-10.3727646011062,NA,1.22882320193221,4.06712922857844,53.1403364852382,4.3859649122807e-05,32259344.8283744,17.9494443551707,62423000,95542980.1529651,"BFA",0.0561925050372741,14124775068.569,12,12.51942,-1.0813,60.878,9,58.3891,14.9753,4.10887186150264,1,-10.3727646011062,62423000,17.9494443551707,1.22882320193221,1.05619250503727,27220651562.4901,"BFA",44.2251461988304,52.4720354558317,1.01228823201932,13820.4652110936,1.10372764601106,"BFA",2849.259,10.3727646011062,"BFA",0.0968996212108428,0.134394414432957,1.0206543626713,24.0272417707859,3.96028036970076,-2.0069764110353,577.308347111799,17.0409359325736,25164276.1236097,48030143.0167061,73984247.7328337,0,14.9769,28185561.286843
